group,family,channel,sigma_psf_screen_px,d_rec_screen_px,symRes,sub_screen_px,symCellPx_screen_px,colCellPx_screen_px,colorBits,colorFmt,calibMode,denseN,winFrac,pilotSide_screen_px,frames,bitsPerCell,cellErrRate,bitErrRate,rsBlockFail,fileSuccess,meets,calibOverhead,netThroughput_bit_per_screenpx2,effectiveRate_MBps
B,纯颜色型,web_auto,2.777352,13,,,,8,2,2 bit (4色),密集N=4,4,0.3333333333333333,,1,2,0.035,0.024,0.9993244994109325,0,false,0.06296296296296296,0.029282407407407406,0.2277
B,纯颜色型,web_auto,2.777352,13,,,,8,2,2 bit (4色),密集N=4,4,0.5,,1,2,0.07266666666666667,0.051,0.9999999999994695,0,false,0.06296296296296296,0.029282407407407406,0.2277
B,纯颜色型,web_auto,2.777352,13,,,,8,2,2 bit (4色),密集N=4,4,0.6666666666666666,,1,2,0.15133333333333332,0.0995,1,0,false,0.06296296296296296,0.029282407407407406,0.2277
B,纯颜色型,web_auto,2.777352,13,,,,8,2,2 bit (4色),密集N=4,4,1,,1,2,0.36433333333333334,0.2465,1,0,false,0.06296296296296296,0.029282407407407406,0.2277
B,纯颜色型,web_auto,2.777352,13,,,,8,3,3 bit (8色),无,0,0.3333333333333333,,1,3,0.6676666666666666,0.36188888888888887,1,0,false,0,0.046875,0.3645
B,纯颜色型,web_auto,2.777352,13,,,,8,3,3 bit (8色),无,0,0.5,,1,3,0.6786666666666666,0.36922222222222223,1,0,false,0,0.046875,0.3645
B,纯颜色型,web_auto,2.777352,13,,,,8,3,3 bit (8色),无,0,0.6666666666666666,,1,3,0.6996666666666667,0.3848888888888889,1,0,false,0,0.046875,0.3645
B,纯颜色型,web_auto,2.777352,13,,,,8,3,3 bit (8色),无,0,1,,1,3,0.7366666666666667,0.4097777777777778,1,0,false,0,0.046875,0.3645
B,纯颜色型,web_auto,2.777352,13,,,,8,3,3 bit (8色),四角,0,0.3333333333333333,,1,3,0.165,0.10244444444444445,1,0,false,0,0.046875,0.3645
B,纯颜色型,web_auto,2.777352,13,,,,8,3,3 bit (8色),四角,0,0.5,,1,3,0.19533333333333333,0.12222222222222222,1,0,false,0,0.046875,0.3645
B,纯颜色型,web_auto,2.777352,13,,,,8,3,3 bit (8色),四角,0,0.6666666666666666,,1,3,0.2633333333333333,0.15966666666666668,1,0,false,0,0.046875,0.3645
B,纯颜色型,web_auto,2.777352,13,,,,8,3,3 bit (8色),四角,0,1,,1,3,0.386,0.22355555555555556,1,0,false,0,0.046875,0.3645
B,纯颜色型,web_auto,2.777352,13,,,,8,3,3 bit (8色),密集N=3,3,0.3333333333333333,,1,3,0.159,0.10055555555555555,1,0,false,0.1111111111111111,0.041666666666666664,0.324
B,纯颜色型,web_auto,2.777352,13,,,,8,3,3 bit (8色),密集N=3,3,0.5,,1,3,0.18666666666666668,0.11922222222222222,1,0,false,0.1111111111111111,0.041666666666666664,0.324
B,纯颜色型,web_auto,2.777352,13,,,,8,3,3 bit (8色),密集N=3,3,0.6666666666666666,,1,3,0.25,0.15333333333333332,1,0,false,0.1111111111111111,0.041666666666666664,0.324
B,纯颜色型,web_auto,2.777352,13,,,,8,3,3 bit (8色),密集N=3,3,1,,1,3,0.377,0.21933333333333332,1,0,false,0.1111111111111111,0.041666666666666664,0.324
B,纯颜色型,web_auto,2.777352,13,,,,8,3,3 bit (8色),密集N=4,4,0.3333333333333333,,1,3,0.15866666666666668,0.10044444444444445,1,0,false,0.06296296296296296,0.04392361111111111,0.34155
B,纯颜色型,web_auto,2.777352,13,,,,8,3,3 bit (8色),密集N=4,4,0.5,,1,3,0.18666666666666668,0.11922222222222222,1,0,false,0.06296296296296296,0.04392361111111111,0.34155
B,纯颜色型,web_auto,2.777352,13,,,,8,3,3 bit (8色),密集N=4,4,0.6666666666666666,,1,3,0.25,0.15333333333333332,1,0,false,0.06296296296296296,0.04392361111111111,0.34155
B,纯颜色型,web_auto,2.777352,13,,,,8,3,3 bit (8色),密集N=4,4,1,,1,3,0.37666666666666665,0.21922222222222223,1,0,false,0.06296296296296296,0.04392361111111111,0.34155
B,纯颜色型,web_auto,2.777352,13,,,,8,4,4 bit (16色),无,0,0.3333333333333333,,1,4,0.853,0.3859166666666667,1,0,false,0,0.0625,0.486
B,纯颜色型,web_auto,2.777352,13,,,,8,4,4 bit (16色),无,0,0.5,,1,4,0.8563333333333333,0.38875,1,0,false,0,0.0625,0.486
B,纯颜色型,web_auto,2.777352,13,,,,8,4,4 bit (16色),无,0,0.6666666666666666,,1,4,0.8493333333333334,0.38666666666666666,1,0,false,0,0.0625,0.486
B,纯颜色型,web_auto,2.777352,13,,,,8,4,4 bit (16色),无,0,1,,1,4,0.8553333333333333,0.39516666666666667,1,0,false,0,0.0625,0.486
B,纯颜色型,web_auto,2.777352,13,,,,8,4,4 bit (16色),四角,0,0.3333333333333333,,1,4,0.4053333333333333,0.216,1,0,false,0,0.0625,0.486
B,纯颜色型,web_auto,2.777352,13,,,,8,4,4 bit (16色),四角,0,0.5,,1,4,0.44133333333333336,0.2345,1,0,false,0,0.0625,0.486
B,纯颜色型,web_auto,2.777352,13,,,,8,4,4 bit (16色),四角,0,0.6666666666666666,,1,4,0.489,0.2545,1,0,false,0,0.0625,0.486
B,纯颜色型,web_auto,2.777352,13,,,,8,4,4 bit (16色),四角,0,1,,1,4,0.6136666666666667,0.3219166666666667,1,0,false,0,0.0625,0.486
B,纯颜色型,web_auto,2.777352,13,,,,8,4,4 bit (16色),密集N=3,3,0.3333333333333333,,1,4,0.393,0.21441666666666667,1,0,false,0.1111111111111111,0.05555555555555555,0.43199999999999994
B,纯颜色型,web_auto,2.777352,13,,,,8,4,4 bit (16色),密集N=3,3,0.5,,1,4,0.43,0.23583333333333334,1,0,false,0.1111111111111111,0.05555555555555555,0.43199999999999994
B,纯颜色型,web_auto,2.777352,13,,,,8,4,4 bit (16色),密集N=3,3,0.6666666666666666,,1,4,0.484,0.2608333333333333,1,0,false,0.1111111111111111,0.05555555555555555,0.43199999999999994
B,纯颜色型,web_auto,2.777352,13,,,,8,4,4 bit (16色),密集N=3,3,1,,1,4,0.616,0.3265,1,0,false,0.1111111111111111,0.05555555555555555,0.43199999999999994
B,纯颜色型,web_auto,2.777352,13,,,,8,4,4 bit (16色),密集N=4,4,0.3333333333333333,,1,4,0.3933333333333333,0.21483333333333332,1,0,false,0.06296296296296296,0.05856481481481481,0.4554
B,纯颜色型,web_auto,2.777352,13,,,,8,4,4 bit (16色),密集N=4,4,0.5,,1,4,0.43033333333333335,0.23616666666666666,1,0,false,0.06296296296296296,0.05856481481481481,0.4554
B,纯颜色型,web_auto,2.777352,13,,,,8,4,4 bit (16色),密集N=4,4,0.6666666666666666,,1,4,0.4846666666666667,0.26125,1,0,false,0.06296296296296296,0.05856481481481481,0.4554
B,纯颜色型,web_auto,2.777352,13,,,,8,4,4 bit (16色),密集N=4,4,1,,1,4,0.6166666666666667,0.327,1,0,false,0.06296296296296296,0.05856481481481481,0.4554
B,纯颜色型,web_auto,2.777352,13,,,,8,5,5 bit (32色),无,0,0.3333333333333333,,1,5,0.9196666666666666,0.3963333333333333,1,0,false,0,0.078125,0.6075
B,纯颜色型,web_auto,2.777352,13,,,,8,5,5 bit (32色),无,0,0.5,,1,5,0.9206666666666666,0.40126666666666666,1,0,false,0,0.078125,0.6075
B,纯颜色型,web_auto,2.777352,13,,,,8,5,5 bit (32色),无,0,0.6666666666666666,,1,5,0.918,0.4009333333333333,1,0,false,0,0.078125,0.6075
B,纯颜色型,web_auto,2.777352,13,,,,8,5,5 bit (32色),无,0,1,,1,5,0.9266666666666666,0.42,1,0,false,0,0.078125,0.6075
B,纯颜色型,web_auto,2.777352,13,,,,8,5,5 bit (32色),四角,0,0.3333333333333333,,1,5,0.6656666666666666,0.28386666666666666,1,0,false,0,0.078125,0.6075
B,纯颜色型,web_auto,2.777352,13,,,,8,5,5 bit (32色),四角,0,0.5,,1,5,0.6853333333333333,0.2962,1,0,false,0,0.078125,0.6075
B,纯颜色型,web_auto,2.777352,13,,,,8,5,5 bit (32色),四角,0,0.6666666666666666,,1,5,0.726,0.31593333333333334,1,0,false,0,0.078125,0.6075
B,纯颜色型,web_auto,2.777352,13,,,,8,5,5 bit (32色),四角,0,1,,1,5,0.7943333333333333,0.3514,1,0,false,0,0.078125,0.6075
B,纯颜色型,web_auto,2.777352,13,,,,8,5,5 bit (32色),密集N=3,3,0.3333333333333333,,1,5,0.6513333333333333,0.2812,1,0,false,0.1111111111111111,0.06944444444444445,0.54
B,纯颜色型,web_auto,2.777352,13,,,,8,5,5 bit (32色),密集N=3,3,0.5,,1,5,0.6783333333333333,0.2894,1,0,false,0.1111111111111111,0.06944444444444445,0.54
B,纯颜色型,web_auto,2.777352,13,,,,8,5,5 bit (32色),密集N=3,3,0.6666666666666666,,1,5,0.7156666666666667,0.3096,1,0,false,0.1111111111111111,0.06944444444444445,0.54
B,纯颜色型,web_auto,2.777352,13,,,,8,5,5 bit (32色),密集N=3,3,1,,1,5,0.7883333333333333,0.3472,1,0,false,0.1111111111111111,0.06944444444444445,0.54
B,纯颜色型,web_auto,2.777352,13,,,,8,5,5 bit (32色),密集N=4,4,0.3333333333333333,,1,5,0.651,0.281,1,0,false,0.06296296296296296,0.07320601851851852,0.56925
B,纯颜色型,web_auto,2.777352,13,,,,8,5,5 bit (32色),密集N=4,4,0.5,,1,5,0.678,0.28926666666666667,1,0,false,0.06296296296296296,0.07320601851851852,0.56925
B,纯颜色型,web_auto,2.777352,13,,,,8,5,5 bit (32色),密集N=4,4,0.6666666666666666,,1,5,0.7146666666666667,0.30906666666666666,1,0,false,0.06296296296296296,0.07320601851851852,0.56925
B,纯颜色型,web_auto,2.777352,13,,,,8,5,5 bit (32色),密集N=4,4,1,,1,5,0.7876666666666666,0.3474,1,0,false,0.06296296296296296,0.07320601851851852,0.56925
B,纯颜色型,web_auto,2.777352,13,,,,13,1,1 bit (2色),无,0,0.3333333333333333,,1,1,0.49266666666666664,0.49266666666666664,1,0,false,0,0.005917159763313609,0.04601183431952662
B,纯颜色型,web_auto,2.777352,13,,,,13,1,1 bit (2色),无,0,0.5,,1,1,0.49266666666666664,0.49266666666666664,1,0,false,0,0.005917159763313609,0.04601183431952662
B,纯颜色型,web_auto,2.777352,13,,,,13,1,1 bit (2色),无,0,0.6666666666666666,,1,1,0.5063333333333333,0.5063333333333333,1,0,false,0,0.005917159763313609,0.04601183431952662
B,纯颜色型,web_auto,2.777352,13,,,,13,1,1 bit (2色),无,0,1,,1,1,0.49933333333333335,0.49933333333333335,1,0,false,0,0.005917159763313609,0.04601183431952662
B,纯颜色型,web_auto,2.777352,13,,,,13,1,1 bit (2色),四角,0,0.3333333333333333,,1,1,0,0,0,1,true,0,0.005917159763313609,0.04601183431952662
B,纯颜色型,web_auto,2.777352,13,,,,13,1,1 bit (2色),四角,0,0.5,,1,1,0,0,0,1,true,0,0.005917159763313609,0.04601183431952662
B,纯颜色型,web_auto,2.777352,13,,,,13,1,1 bit (2色),四角,0,0.6666666666666666,,1,1,0,0,0,1,true,0,0.005917159763313609,0.04601183431952662
B,纯颜色型,web_auto,2.777352,13,,,,13,1,1 bit (2色),四角,0,1,,1,1,0.098,0.098,1,0,false,0,0.005917159763313609,0.04601183431952662
B,纯颜色型,web_auto,2.777352,13,,,,13,1,1 bit (2色),密集N=3,3,0.3333333333333333,,1,1,0,0,0,1,true,0.11244979919678715,0.005251776336113686,0.04083781278962002
B,纯颜色型,web_auto,2.777352,13,,,,13,1,1 bit (2色),密集N=3,3,0.5,,1,1,0,0,0,1,true,0.11244979919678715,0.005251776336113686,0.04083781278962002
B,纯颜色型,web_auto,2.777352,13,,,,13,1,1 bit (2色),密集N=3,3,0.6666666666666666,,1,1,0,0,0,1,true,0.11244979919678715,0.005251776336113686,0.04083781278962002
B,纯颜色型,web_auto,2.777352,13,,,,13,1,1 bit (2色),密集N=3,3,1,,1,1,0.05466666666666667,0.05466666666666667,1,0,false,0.11244979919678715,0.005251776336113686,0.04083781278962002
B,纯颜色型,web_auto,2.777352,13,,,,13,1,1 bit (2色),密集N=4,4,0.3333333333333333,,1,1,0,0,0,1,true,0.06368330464716007,0.0055403354754605914,0.04308164865718155
B,纯颜色型,web_auto,2.777352,13,,,,13,1,1 bit (2色),密集N=4,4,0.5,,1,1,0,0,0,1,true,0.06368330464716007,0.0055403354754605914,0.04308164865718155
B,纯颜色型,web_auto,2.777352,13,,,,13,1,1 bit (2色),密集N=4,4,0.6666666666666666,,1,1,0,0,0,1,true,0.06368330464716007,0.0055403354754605914,0.04308164865718155
B,纯颜色型,web_auto,2.777352,13,,,,13,1,1 bit (2色),密集N=4,4,1,,1,1,0.05566666666666667,0.05566666666666667,1,0,false,0.06368330464716007,0.0055403354754605914,0.04308164865718155
B,纯颜色型,web_auto,2.777352,13,,,,13,2,2 bit (4色),无,0,0.3333333333333333,,1,2,0.25033333333333335,0.18883333333333333,1,0,false,0,0.011834319526627219,0.09202366863905324
B,纯颜色型,web_auto,2.777352,13,,,,13,2,2 bit (4色),无,0,0.5,,1,2,0.255,0.193,1,0,false,0,0.011834319526627219,0.09202366863905324
B,纯颜色型,web_auto,2.777352,13,,,,13,2,2 bit (4色),无,0,0.6666666666666666,,1,2,0.2693333333333333,0.20383333333333334,1,0,false,0,0.011834319526627219,0.09202366863905324
B,纯颜色型,web_auto,2.777352,13,,,,13,2,2 bit (4色),无,0,1,,1,2,0.295,0.22466666666666665,1,0,false,0,0.011834319526627219,0.09202366863905324
B,纯颜色型,web_auto,2.777352,13,,,,13,2,2 bit (4色),四角,0,0.3333333333333333,,1,2,0,0,0,1,true,0,0.011834319526627219,0.09202366863905324
B,纯颜色型,web_auto,2.777352,13,,,,13,2,2 bit (4色),四角,0,0.5,,1,2,0,0,0,1,true,0,0.011834319526627219,0.09202366863905324
B,纯颜色型,web_auto,2.777352,13,,,,13,2,2 bit (4色),四角,0,0.6666666666666666,,1,2,0,0,0,1,true,0,0.011834319526627219,0.09202366863905324
B,纯颜色型,web_auto,2.777352,13,,,,13,2,2 bit (4色),四角,0,1,,1,2,0.075,0.051166666666666666,0.9999999999998813,0,false,0,0.011834319526627219,0.09202366863905324
B,纯颜色型,web_auto,2.777352,13,,,,13,2,2 bit (4色),密集N=3,3,0.3333333333333333,,1,2,0,0,0,1,true,0.11244979919678715,0.010503552672227372,0.08167562557924005
B,纯颜色型,web_auto,2.777352,13,,,,13,2,2 bit (4色),密集N=3,3,0.5,,1,2,0,0,0,1,true,0.11244979919678715,0.010503552672227372,0.08167562557924005
B,纯颜色型,web_auto,2.777352,13,,,,13,2,2 bit (4色),密集N=3,3,0.6666666666666666,,1,2,0,0,0,1,true,0.11244979919678715,0.010503552672227372,0.08167562557924005
B,纯颜色型,web_auto,2.777352,13,,,,13,2,2 bit (4色),密集N=3,3,1,,1,2,0.034666666666666665,0.024,0.9992128800152577,0,false,0.11244979919678715,0.010503552672227372,0.08167562557924005
B,纯颜色型,web_auto,2.777352,13,,,,13,2,2 bit (4色),密集N=4,4,0.3333333333333333,,1,2,0,0,0,1,true,0.06368330464716007,0.011080670950921183,0.0861632973143631
B,纯颜色型,web_auto,2.777352,13,,,,13,2,2 bit (4色),密集N=4,4,0.5,,1,2,0,0,0,1,true,0.06368330464716007,0.011080670950921183,0.0861632973143631
B,纯颜色型,web_auto,2.777352,13,,,,13,2,2 bit (4色),密集N=4,4,0.6666666666666666,,1,2,0,0,0,1,true,0.06368330464716007,0.011080670950921183,0.0861632973143631
B,纯颜色型,web_auto,2.777352,13,,,,13,2,2 bit (4色),密集N=4,4,1,,1,2,0.033666666666666664,0.0235,0.998760732829817,0,false,0.06368330464716007,0.011080670950921183,0.0861632973143631
B,纯颜色型,web_auto,2.777352,13,,,,13,3,3 bit (8色),无,0,0.3333333333333333,,1,3,0.563,0.29533333333333334,1,0,false,0,0.01775147928994083,0.1380355029585799
B,纯颜色型,web_auto,2.777352,13,,,,13,3,3 bit (8色),无,0,0.5,,1,3,0.5703333333333334,0.3002222222222222,1,0,false,0,0.01775147928994083,0.1380355029585799
B,纯颜色型,web_auto,2.777352,13,,,,13,3,3 bit (8色),无,0,0.6666666666666666,,1,3,0.5916666666666667,0.30777777777777776,1,0,false,0,0.01775147928994083,0.1380355029585799
B,纯颜色型,web_auto,2.777352,13,,,,13,3,3 bit (8色),无,0,1,,1,3,0.6713333333333333,0.3641111111111111,1,0,false,0,0.01775147928994083,0.1380355029585799
B,纯颜色型,web_auto,2.777352,13,,,,13,3,3 bit (8色),四角,0,0.3333333333333333,,1,3,0,0,0,1,true,0,0.01775147928994083,0.1380355029585799
B,纯颜色型,web_auto,2.777352,13,,,,13,3,3 bit (8色),四角,0,0.5,,1,3,0,0,0,1,true,0,0.01775147928994083,0.1380355029585799
B,纯颜色型,web_auto,2.777352,13,,,,13,3,3 bit (8色),四角,0,0.6666666666666666,,1,3,0.006666666666666667,0.004333333333333333,6.062221613589713e-9,1,true,0,0.01775147928994083,0.1380355029585799
B,纯颜色型,web_auto,2.777352,13,,,,13,3,3 bit (8色),四角,0,1,,1,3,0.169,0.10822222222222222,1,0,false,0,0.01775147928994083,0.1380355029585799
B,纯颜色型,web_auto,2.777352,13,,,,13,3,3 bit (8色),密集N=3,3,0.3333333333333333,,1,3,0,0,0,1,true,0.11244979919678715,0.01575532900834106,0.12251343836886008
B,纯颜色型,web_auto,2.777352,13,,,,13,3,3 bit (8色),密集N=3,3,0.5,,1,3,0,0,0,1,true,0.11244979919678715,0.01575532900834106,0.12251343836886008
B,纯颜色型,web_auto,2.777352,13,,,,13,3,3 bit (8色),密集N=3,3,0.6666666666666666,,1,3,0.004333333333333333,0.003111111111111111,8.326672684688674e-16,1,true,0.11244979919678715,0.01575532900834106,0.12251343836886008
B,纯颜色型,web_auto,2.777352,13,,,,13,3,3 bit (8色),密集N=3,3,1,,1,3,0.158,0.10388888888888889,1,0,false,0.11244979919678715,0.01575532900834106,0.12251343836886008
B,纯颜色型,web_auto,2.777352,13,,,,13,3,3 bit (8色),密集N=4,4,0.3333333333333333,,1,3,0,0,0,1,true,0.06368330464716007,0.016621006426381774,0.12924494597154468
B,纯颜色型,web_auto,2.777352,13,,,,13,3,3 bit (8色),密集N=4,4,0.5,,1,3,0,0,0,1,true,0.06368330464716007,0.016621006426381774,0.12924494597154468
B,纯颜色型,web_auto,2.777352,13,,,,13,3,3 bit (8色),密集N=4,4,0.6666666666666666,,1,3,0.004333333333333333,0.003111111111111111,8.326672684688674e-16,1,true,0.06368330464716007,0.016621006426381774,0.12924494597154468
B,纯颜色型,web_auto,2.777352,13,,,,13,3,3 bit (8色),密集N=4,4,1,,1,3,0.158,0.10411111111111111,1,0,false,0.06368330464716007,0.016621006426381774,0.12924494597154468
B,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),无,0,0.3333333333333333,,1,4,0.839,0.37925,1,0,false,0,0.023668639053254437,0.1840473372781065
B,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),无,0,0.5,,1,4,0.8406666666666667,0.37866666666666665,1,0,false,0,0.023668639053254437,0.1840473372781065
B,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),无,0,0.6666666666666666,,1,4,0.8423333333333334,0.379,1,0,false,0,0.023668639053254437,0.1840473372781065
B,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),无,0,1,,1,4,0.8546666666666667,0.38658333333333333,1,0,false,0,0.023668639053254437,0.1840473372781065
B,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),四角,0,0.3333333333333333,,1,4,0.03266666666666666,0.01633333333333333,0.48857983598118265,0,false,0,0.023668639053254437,0.1840473372781065
B,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),四角,0,0.5,,1,4,0.09033333333333333,0.04883333333333333,0.9999973935495501,0,false,0,0.023668639053254437,0.1840473372781065
B,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),四角,0,0.6666666666666666,,1,4,0.17033333333333334,0.10008333333333333,1,0,false,0,0.023668639053254437,0.1840473372781065
B,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),四角,0,1,,1,4,0.3973333333333333,0.2135,1,0,false,0,0.023668639053254437,0.1840473372781065
B,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),密集N=3,3,0.3333333333333333,,1,4,0.016,0.005666666666666667,0.0013397456873929792,1,true,0.11244979919678715,0.021007105344454744,0.1633512511584801
B,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),密集N=3,3,0.5,,1,4,0.06966666666666667,0.03666666666666667,0.9994542630895875,0,false,0.11244979919678715,0.021007105344454744,0.1633512511584801
B,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),密集N=3,3,0.6666666666666666,,1,4,0.13733333333333334,0.0785,0.9999999999986566,0,false,0.11244979919678715,0.021007105344454744,0.1633512511584801
B,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),密集N=3,3,1,,1,4,0.38366666666666666,0.21366666666666667,1,0,false,0.11244979919678715,0.021007105344454744,0.1633512511584801
B,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),密集N=4,4,0.3333333333333333,,1,4,0.016,0.005666666666666667,0.0013397456873929792,1,true,0.06368330464716007,0.022161341901842366,0.1723265946287262
B,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),密集N=4,4,0.5,,1,4,0.07033333333333333,0.037,0.999535201195618,0,false,0.06368330464716007,0.022161341901842366,0.1723265946287262
B,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),密集N=4,4,0.6666666666666666,,1,4,0.13733333333333334,0.0785,0.9999999999986566,0,false,0.06368330464716007,0.022161341901842366,0.1723265946287262
B,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),密集N=4,4,1,,1,4,0.38366666666666666,0.21375,1,0,false,0.06368330464716007,0.022161341901842366,0.1723265946287262
B,纯颜色型,web_auto,2.777352,13,,,,13,5,5 bit (32色),无,0,0.3333333333333333,,1,5,0.912,0.3904666666666667,1,0,false,0,0.029585798816568046,0.23005917159763314
B,纯颜色型,web_auto,2.777352,13,,,,13,5,5 bit (32色),无,0,0.5,,1,5,0.9123333333333333,0.3856,1,0,false,0,0.029585798816568046,0.23005917159763314
B,纯颜色型,web_auto,2.777352,13,,,,13,5,5 bit (32色),无,0,0.6666666666666666,,1,5,0.9183333333333333,0.3796,1,0,false,0,0.029585798816568046,0.23005917159763314
B,纯颜色型,web_auto,2.777352,13,,,,13,5,5 bit (32色),无,0,1,,1,5,0.9226666666666666,0.39826666666666666,1,0,false,0,0.029585798816568046,0.23005917159763314
B,纯颜色型,web_auto,2.777352,13,,,,13,5,5 bit (32色),四角,0,0.3333333333333333,,1,5,0.217,0.08826666666666666,1,0,false,0,0.029585798816568046,0.23005917159763314
B,纯颜色型,web_auto,2.777352,13,,,,13,5,5 bit (32色),四角,0,0.5,,1,5,0.30533333333333335,0.12633333333333333,1,0,false,0,0.029585798816568046,0.23005917159763314
B,纯颜色型,web_auto,2.777352,13,,,,13,5,5 bit (32色),四角,0,0.6666666666666666,,1,5,0.44233333333333336,0.18713333333333335,1,0,false,0,0.029585798816568046,0.23005917159763314
B,纯颜色型,web_auto,2.777352,13,,,,13,5,5 bit (32色),四角,0,1,,1,5,0.664,0.2872,1,0,false,0,0.029585798816568046,0.23005917159763314
B,纯颜色型,web_auto,2.777352,13,,,,13,5,5 bit (32色),密集N=3,3,0.3333333333333333,,1,5,0.12466666666666666,0.05193333333333333,0.9999998743874605,0,false,0.11244979919678715,0.02625888168056843,0.20418906394810007
B,纯颜色型,web_auto,2.777352,13,,,,13,5,5 bit (32色),密集N=3,3,0.5,,1,5,0.21966666666666668,0.09433333333333334,1,0,false,0.11244979919678715,0.02625888168056843,0.20418906394810007
B,纯颜色型,web_auto,2.777352,13,,,,13,5,5 bit (32色),密集N=3,3,0.6666666666666666,,1,5,0.38666666666666666,0.16933333333333334,1,0,false,0.11244979919678715,0.02625888168056843,0.20418906394810007
B,纯颜色型,web_auto,2.777352,13,,,,13,5,5 bit (32色),密集N=3,3,1,,1,5,0.649,0.2793333333333333,1,0,false,0.11244979919678715,0.02625888168056843,0.20418906394810007
B,纯颜色型,web_auto,2.777352,13,,,,13,5,5 bit (32色),密集N=4,4,0.3333333333333333,,1,5,0.12566666666666668,0.05226666666666667,0.9999999011309519,0,false,0.06368330464716007,0.027701677377302957,0.21540824328590782
B,纯颜色型,web_auto,2.777352,13,,,,13,5,5 bit (32色),密集N=4,4,0.5,,1,5,0.21966666666666668,0.09493333333333333,1,0,false,0.06368330464716007,0.027701677377302957,0.21540824328590782
B,纯颜色型,web_auto,2.777352,13,,,,13,5,5 bit (32色),密集N=4,4,0.6666666666666666,,1,5,0.3863333333333333,0.16926666666666668,1,0,false,0.06368330464716007,0.027701677377302957,0.21540824328590782
B,纯颜色型,web_auto,2.777352,13,,,,13,5,5 bit (32色),密集N=4,4,1,,1,5,0.6496666666666666,0.2804,1,0,false,0.06368330464716007,0.027701677377302957,0.21540824328590782
C,纯颜色型,native,0.520316,3,,,,3,3,3 bit (8色),四角,0,0.5,1,1,3,0.005,0.0032222222222222222,3.6465275243813267e-13,1,true,0,0.3333333333333333,2.592
C,纯颜色型,native,0.520316,3,,,,3,3,3 bit (8色),四角,0,0.5,2,1,3,0.004333333333333333,0.002777777777777778,8.326672684688674e-16,1,true,0,0.3333333333333333,2.592
C,纯颜色型,native,0.520316,3,,,,3,3,3 bit (8色),四角,0,0.5,3,1,3,0.0033333333333333335,0.002111111111111111,0,1,true,0,0.3333333333333333,2.592
C,纯颜色型,native,0.520316,3,,,,3,3,3 bit (8色),四角,0,0.5,5,1,3,0.0036666666666666666,0.0023333333333333335,0,1,true,0,0.3333333333333333,2.592
C,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),四角,0,0.3333333333333333,1,1,4,0.020666666666666667,0.007333333333333333,0.027508697912817293,0.9857990971386703,false,0,0.16,1.24416
C,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),四角,0,0.3333333333333333,2,1,4,0.007,0.0026666666666666666,2.433386825373418e-12,1,true,0,0.16,1.24416
C,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),四角,0,0.3333333333333333,5,1,4,0.0003333333333333333,0.00016666666666666666,0,1,true,0,0.16,1.24416
C,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),四角,0,0.3333333333333333,5,1,4,0.0003333333333333333,0.00016666666666666666,0,1,true,0,0.16,1.24416
C,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),密集N=4,4,0.3333333333333333,1,1,4,0.07466666666666667,0.02775,0.9998396724177179,0,false,0.06368330464716007,0.022161341901842366,0.1723265946287262
C,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),密集N=4,4,0.3333333333333333,2,1,4,0.049666666666666665,0.014583333333333334,0.9587473094482473,0,false,0.06368330464716007,0.022161341901842366,0.1723265946287262
C,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),密集N=4,4,0.3333333333333333,13,1,4,0.004666666666666667,0.00225,0,1,true,0.06368330464716007,0.022161341901842366,0.1723265946287262
C,纯颜色型,web_auto,2.777352,13,,,,13,4,4 bit (16色),密集N=4,4,0.3333333333333333,5,1,4,0.025333333333333333,0.008083333333333333,0.14109437406443748,0,false,0.06368330464716007,0.022161341901842366,0.1723265946287262
D,纯颜色型,native,0.520316,3,,,,3,3,3 bit (8色),四角,0,0.5,,1,3,0.004333333333333333,0.0026666666666666666,8.326672684688674e-16,1,true,0,0.3333333333333333,2.592
