group,family,channel,sigma_psf_screen_px,d_rec_screen_px,colCellPx_screen_px,symRes,sub_screen_px,symCellPx_screen_px,colorBits,colorFmt,calibMode,denseN,winFrac,pilotSide_screen_px,bitsPerCell,samples,cellErrRate,rsBlockFail,fileSuccess,meets,calibOverhead,netThroughput_bit_per_screenpx2,effectiveRate_MBps
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=3,3,0.25,8,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=3,3,0.25,13,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=3,3,0.3333333333333333,11,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=3,3,0.3333333333333333,5,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=3,3,0.3333333333333333,8,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=3,3,0.3333333333333333,13,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=3,3,0.5,11,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=3,3,0.5,5,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=3,3,0.5,8,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=3,3,0.5,13,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=3,3,0.6666666666666666,11,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=3,3,0.6666666666666666,5,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=3,3,0.6666666666666666,8,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=3,3,0.6666666666666666,13,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=3,3,1,11,4,400,0.1225,0.9999999998210143,0,false,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=3,3,1,5,4,3000,0.07633333333333334,0.9998945147826671,0,false,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=3,3,1,8,4,3000,0.08666666666666667,0.9999929192930666,0,false,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=3,3,1,13,4,400,0.1325,0.9999999999931677,0,false,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,0.25,11,4,3000,0,0,1,true,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,0.25,5,4,3000,0,0,1,true,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,0.25,8,4,3000,0,0,1,true,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,0.25,13,4,3000,0,0,1,true,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,0.3333333333333333,11,4,3000,0,0,1,true,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,0.3333333333333333,5,4,3000,0,0,1,true,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,0.3333333333333333,8,4,3000,0,0,1,true,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,0.3333333333333333,13,4,3000,0,0,1,true,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,0.5,11,4,3000,0,0,1,true,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,0.5,5,4,3000,0,0,1,true,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,0.5,8,4,3000,0,0,1,true,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,0.5,13,4,3000,0,0,1,true,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,0.6666666666666666,11,4,3000,0,0,1,true,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,0.6666666666666666,5,4,3000,0,0,1,true,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,0.6666666666666666,8,4,3000,0,0,1,true,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,0.6666666666666666,13,4,3000,0,0,1,true,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,1,11,4,400,0.1225,0.9999999998210143,0,false,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,1,5,4,3000,0.07633333333333334,0.9998945147826671,0,false,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,1,8,4,3000,0.08666666666666667,0.9999929192930666,0,false,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,4,4 bit (16色),密集 N=4,4,1,13,4,400,0.1325,0.9999999999931677,0,false,0.06450856204550785,0.03092533679188404,0.2404754188936903
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),无,0,0.25,0,5,400,0.91,1,0,false,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),无,0,0.3333333333333333,0,5,400,0.91,1,0,false,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),无,0,0.5,0,5,400,0.9,1,0,false,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),无,0,0.6666666666666666,0,5,400,0.8975,1,0,false,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),无,0,1,0,5,400,0.89,1,0,false,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,0.25,11,5,3000,0,0,1,true,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,0.25,5,5,3000,0.09833333333333333,0.9999526869021903,0,false,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,0.25,8,5,3000,0.01633333333333333,0.000051575942224046933,1,true,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,0.25,13,5,3000,0,0,1,true,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,0.3333333333333333,11,5,3000,0,0,1,true,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,0.3333333333333333,5,5,3000,0.09966666666666667,0.9999643174247763,0,false,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,0.3333333333333333,8,5,3000,0.017333333333333333,0.00014807792999710356,1,true,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,0.3333333333333333,13,5,3000,0,0,1,true,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,0.5,11,5,3000,0,0,1,true,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,0.5,5,5,3000,0.10466666666666667,0.9999878352928455,0,false,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,0.5,8,5,3000,0.014666666666666666,0.000006201636421399037,1,true,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,0.5,13,5,3000,0,0,1,true,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,0.6666666666666666,11,5,3000,0,0,1,true,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,0.6666666666666666,5,5,3000,0.10266666666666667,0.9999812276951546,0,false,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,0.6666666666666666,8,5,3000,0.014,0.000002273604945479679,1,true,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,0.6666666666666666,13,5,3000,0,0,1,true,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,1,11,5,400,0.2725,1,0,false,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,1,5,5,400,0.3025,1,0,false,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,1,8,5,400,0.29,1,0,false,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),四角,0,1,13,5,400,0.2725,1,0,false,0,0.04132231404958678,0.32132231404958683
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,0.25,11,5,3000,0,0,1,true,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,0.25,5,5,3000,0.09833333333333333,0.9999526869021903,0,false,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,0.25,8,5,3000,0.01633333333333333,0.000051575942224046933,1,true,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,0.25,13,5,3000,0,0,1,true,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,0.3333333333333333,11,5,3000,0,0,1,true,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,0.3333333333333333,5,5,3000,0.09966666666666667,0.9999643174247763,0,false,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,0.3333333333333333,8,5,3000,0.017333333333333333,0.00014807792999710356,1,true,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,0.3333333333333333,13,5,3000,0,0,1,true,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,0.5,11,5,3000,0,0,1,true,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,0.5,5,5,3000,0.10466666666666667,0.9999878352928455,0,false,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,0.5,8,5,3000,0.014666666666666666,0.000006201636421399037,1,true,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,0.5,13,5,3000,0,0,1,true,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,0.6666666666666666,11,5,3000,0,0,1,true,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,0.6666666666666666,5,5,3000,0.10266666666666667,0.9999812276951546,0,false,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,0.6666666666666666,8,5,3000,0.014,0.000002273604945479679,1,true,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,0.6666666666666666,13,5,3000,0,0,1,true,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,1,11,5,400,0.2725,1,0,false,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,1,5,5,400,0.3025,1,0,false,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,1,8,5,400,0.29,1,0,false,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=3,3,1,13,5,400,0.2725,1,0,false,0.11224489795918367,0.036684095125653564,0.2852555236970821
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,0.25,11,5,3000,0,0,1,true,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,0.25,5,5,3000,0.09833333333333333,0.9999526869021903,0,false,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,0.25,8,5,3000,0.01633333333333333,0.000051575942224046933,1,true,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,0.25,13,5,3000,0,0,1,true,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,0.3333333333333333,11,5,3000,0,0,1,true,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,0.3333333333333333,5,5,3000,0.09966666666666667,0.9999643174247763,0,false,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,0.3333333333333333,8,5,3000,0.017333333333333333,0.00014807792999710356,1,true,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,0.3333333333333333,13,5,3000,0,0,1,true,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,0.5,11,5,3000,0,0,1,true,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,0.5,5,5,3000,0.10466666666666667,0.9999878352928455,0,false,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,0.5,8,5,3000,0.014666666666666666,0.000006201636421399037,1,true,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,0.5,13,5,3000,0,0,1,true,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,0.6666666666666666,11,5,3000,0,0,1,true,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,0.6666666666666666,5,5,3000,0.10266666666666667,0.9999812276951546,0,false,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,0.6666666666666666,8,5,3000,0.014,0.000002273604945479679,1,true,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,0.6666666666666666,13,5,3000,0,0,1,true,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,1,11,5,400,0.2725,1,0,false,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,1,5,5,400,0.3025,1,0,false,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,1,8,5,400,0.29,1,0,false,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,11,,,,5,5 bit (32色),密集 N=4,4,1,13,5,400,0.2725,1,0,false,0.06450856204550785,0.03865667098985505,0.3005942736171129
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),无,0,0.25,0,1,400,0.45,1,0,false,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),无,0,0.3333333333333333,0,1,400,0.45,1,0,false,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),无,0,0.5,0,1,400,0.52,1,0,false,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),无,0,0.6666666666666666,0,1,400,0.52,1,0,false,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),无,0,1,0,1,400,0.52,1,0,false,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,0.25,12,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,0.25,5,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,0.25,8,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,0.25,13,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,0.3333333333333333,12,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,0.3333333333333333,5,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,0.3333333333333333,8,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,0.3333333333333333,13,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,0.5,12,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,0.5,5,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,0.5,8,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,0.5,13,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,0.6666666666666666,12,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,0.6666666666666666,5,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,0.6666666666666666,8,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,0.6666666666666666,13,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,1,12,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,1,5,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,1,8,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),四角,0,1,13,1,3000,0,0,1,true,0,0.006944444444444444,0.05399999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,0.25,12,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,0.25,5,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,0.25,8,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,0.25,13,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,0.3333333333333333,12,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,0.3333333333333333,5,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,0.3333333333333333,8,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,0.3333333333333333,13,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,0.5,12,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,0.5,5,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,0.5,8,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,0.5,13,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,0.6666666666666666,12,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,0.6666666666666666,5,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,0.6666666666666666,8,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,0.6666666666666666,13,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,1,12,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,1,5,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
